,,Wilone O'Kielt,India,Baker's Choco Chips,17-Feb-22,"$10,969",844,"$4,448",Bars,,,,
,,Wilone O'Kielt,India,Orange Choco,6-Jun-23,"$4,802",185,"$2,337",Bars,,,,
,,Rafaelita Blaksland,UK,White Choc,25-Oct-22,"$10,479",807,"$6,755",Other,,,,
,,Wilone O'Kielt,India,85% Dark Bars,8-Mar-23,"$9,065",907,"$6,394",Bars,,,,
,,Mallorie Waber,USA,Orange Choco,3-Jan-23,"$3,507",126,"$1,591",Bars,,,,
,,Van Tuxwell,New Zealand,Manuka Honey Choco,6-Feb-23,"$5,271",352,"$3,935",Other,,,,
,,Gigi Bohling,USA,Caramel Stuffed Bars,3-Mar-22,"$4,473",373,"$1,466",Bars,,,,
,,Andria Kimpton,Canada,Almond Choco,20-May-22,"$2,681",96,"$1,172",Bars,,,,
,,Barr Faughny,UK,Caramel Stuffed Bars,16-Jun-22,"$9,485","1,054","$4,142",Bars,,,,
,,Oby Sorrel,Australia,Smooth Sliky Salty,6-Jan-23,"$8,393",420,"$3,503",Bars,,,,
,,Van Tuxwell,India,Caramel Stuffed Bars,11-May-23,"$4,893",490,"$1,926",Bars,,,,
,,Madelene Upcott,Canada,After Nines,6-Mar-23,"$8,288",377,"$3,653",Bites,,,,
,,Dennison Crosswaite,USA,After Nines,21-Jun-23,"$9,898",495,"$4,797",Bites,,,,
,,Jan Morforth,USA,Caramel Stuffed Bars,29-Jul-22,$728,91,$358,Bars,,,,
,,Rafaelita Blaksland,USA,Orange Choco,14-Oct-22,"$6,594",287,"$3,625",Bars,,,,
,,Gigi Bohling,UK,Peanut Butter Cubes,9-Jan-23,"$14,175",675,"$7,634",Bites,,,,
,,Van Tuxwell,Canada,Spicy Special Slims,21-Nov-22,"$7,133",286,"$4,499",Bites,,,,
,,Gigi Bohling,Canada,White Choc,5-Apr-22,"$12,943",996,"$8,337",Other,,,,
,,Dotty Strutley,UK,99% Dark & Pure,7-Dec-22,"$9,884","1,412","$2,739",Bars,,,,
,,Jan Morforth,UK,Raspberry Choco,25-Jan-22,"$10,458",403,"$3,861",Bars,,,,
,,Camilla Castle,Canada,70% Dark Bites,14-Nov-22,"$6,930",289,"$3,072",Bites,,,,
,,Dotty Strutley,Canada,Raspberry Choco,6-Apr-23,"$13,601",524,"$5,020",Bars,,,,
,,Camilla Castle,USA,Baker's Choco Chips,3-Nov-22,"$2,625",188,$991,Bars,,,,
,,Husein Augar,UK,Peanut Butter Cubes,16-Jun-22,"$6,699",395,"$4,467",Bites,,,,
,,Dotty Strutley,UK,Spicy Special Slims,18-Jul-22,"$8,834",354,"$5,568",Bites,,,,
,,Marney O'Breen,Canada,Caramel Stuffed Bars,25-May-23,"$4,228",353,"$1,387",Bars,,,,
,,Gunar Cockshoot,Australia,Fruit & Nut Bars,13-Sep-22,"$8,946",746,"$5,438",Bars,,,,
,,Kaine Padly,India,Eclairs,30-Jun-22,"$10,367",943,"$4,508",Bites,,,,
,,Beverie Moffet,New Zealand,Raspberry Choco,22-Feb-23,"$10,024",401,"$3,842",Bars,,,,
,,Camilla Castle,Canada,Drinking Coco,22-Nov-22,"$3,241",125,"$1,728",Other,,,,
,,Kaine Padly,USA,Fruit & Nut Bars,24-Feb-22,"$5,390",674,"$4,913",Bars,,,,
,,Marney O'Breen,UK,85% Dark Bars,18-Jan-22,"$6,419",459,"$3,236",Bars,,,,
,,Curtice Advani,India,Choco Coated Almonds,10-Apr-23,$749,69,$304,Bites,,,,
,,Jehu Rudeforth,Australia,White Choc,20-Jan-23,"$1,981",153,"$1,281",Other,,,,
,,Brien Boise,USA,Choco Coated Almonds,19-May-23,"$2,485",208,$915,Bites,,,,
,,Van Tuxwell,India,Fruit & Nut Bars,17-Nov-22,"$9,163",764,"$5,570",Bars,,,,
,,Marney O'Breen,New Zealand,Baker's Choco Chips,6-Jun-23,"$2,583",144,$759,Bars,,,,
,,Roddy Speechley,UK,Milk Bars,31-Mar-23,"$5,110",320,"$1,270",Bars,,,,
,,Dennison Crosswaite,UK,Spicy Special Slims,1-Mar-22,"$5,796",187,"$2,942",Bites,,,,
,,Karlen McCaffrey,USA,70% Dark Bites,7-Nov-22,"$7,392",322,"$3,423",Bites,,,,
,,Mallorie Waber,Australia,50% Dark Bites,2-May-23,"$7,973","1,329","$3,761",Bites,,,,
,,Husein Augar,Canada,Smooth Sliky Salty,15-Feb-22,"$13,139",626,"$5,221",Bars,,,,
,,Van Tuxwell,USA,Eclairs,26-May-23,"$1,988",221,"$1,056",Bites,,,,
,,Camilla Castle,Australia,Mint Chip Choco,28-Feb-23,"$3,969",567,"$3,668",Bars,,,,
,,Van Tuxwell,India,70% Dark Bites,9-Mar-23,"$8,491",370,"$3,933",Bites,,,,
,,Dotty Strutley,Canada,White Choc,2-Sep-22,"$2,989",187,"$1,565",Other,,,,
,,Kelci Walkden,UK,Raspberry Choco,27-Sep-22,"$5,929",212,"$2,031",Bars,,,,
,,Ches Bonnell,India,Baker's Choco Chips,14-Sep-22,$644,41,$216,Bars,,,,
,,Wilone O'Kielt,Australia,Caramel Stuffed Bars,11-Jan-23,"$6,230","1,039","$4,083",Bars,,,,
,,Gigi Bohling,UK,Caramel Stuffed Bars,5-Jul-22,"$7,553",687,"$2,700",Bars,,,,
,,Dotty Strutley,India,White Choc,16-Nov-22,"$18,200","1,300","$10,881",Other,,,,
,,Jehu Rudeforth,New Zealand,Organic Choco Syrup,25-May-22,"$4,445",635,"$2,877",Other,,,,
,,Dotty Strutley,New Zealand,Drinking Coco,16-Jun-22,"$8,799",339,"$4,685",Other,,,,
,,Van Tuxwell,New Zealand,After Nines,21-Mar-22,"$4,284",238,"$2,306",Bites,,,,
,,Karlen McCaffrey,USA,Organic Choco Syrup,25-Jan-22,"$1,645",275,"$1,246",Other,,,,
,,Karlen McCaffrey,India,After Nines,2-Jun-23,"$13,699",653,"$6,328",Bites,,,,
,,Roddy Speechley,New Zealand,After Nines,7-Jul-22,"$2,891",145,"$1,405",Bites,,,,
,,Gigi Bohling,UK,Eclairs,20-Mar-23,$511,52,$249,Bites,,,,
,,Camilla Castle,India,Milk Bars,2-Jun-23,"$8,645",721,"$2,862",Bars,,,,
,,Jehu Rudeforth,Australia,Orange Choco,27-Dec-22,"$1,211",51,$644,Bars,,,,
,,Husein Augar,UK,Organic Choco Syrup,6-Dec-22,"$2,303",384,"$1,740",Other,,,,
,,Kelci Walkden,USA,50% Dark Bites,8-Jul-22,"$5,376",538,"$1,523",Bites,,,,
,,Curtice Advani,UK,Drinking Coco,20-Jun-23,"$16,849",733,"$10,130",Other,,,,
,,Ches Bonnell,Canada,50% Dark Bites,12-Jul-22,"$3,101",345,$976,Bites,,,,
,,Mallorie Waber,Canada,Drinking Coco,14-Apr-23,"$5,509",221,"$3,054",Other,,,,
,,Van Tuxwell,New Zealand,70% Dark Bites,16-Feb-22,"$5,943",248,"$2,636",Bites,,,,
,,Jehu Rudeforth,USA,Smooth Sliky Salty,10-Oct-22,"$5,523",252,"$2,102",Bars,,,,
,,Roddy Speechley,USA,Milk Bars,3-Jun-22,"$6,041",378,"$1,501",Bars,,,,
,,Karlen McCaffrey,New Zealand,Eclairs,10-Mar-23,"$4,123",589,"$2,815",Bites,,,,
,,Brien Boise,USA,70% Dark Bites,9-Jun-23,"$3,906",157,"$1,669",Bites,,,,
,,Wilone O'Kielt,India,70% Dark Bites,11-Jul-22,"$2,261",91,$967,Bites,,,,
,,Barr Faughny,UK,50% Dark Bites,14-Jan-22,"$11,543","1,649","$4,667",Bites,,,,
,,Dennison Crosswaite,UK,Drinking Coco,13-Mar-23,$238,10,$138,Other,,,,
,,Rafaelita Blaksland,UK,Caramel Stuffed Bars,16-Jan-23,"$11,011","1,102","$4,331",Bars,,,,
,,Dennison Crosswaite,India,After Nines,19-Jan-22,"$10,409",521,"$5,048",Bites,,,,
,,Marney O'Breen,India,Mint Chip Choco,12-Apr-22,"$6,027",861,"$5,571",Bars,,,,
,,Husein Augar,New Zealand,Mint Chip Choco,10-Apr-23,$812,82,$531,Bars,,,,
,,Marney O'Breen,Canada,Baker's Choco Chips,18-Jan-23,"$7,819",522,"$2,751",Bars,,,,
,,Oby Sorrel,UK,Eclairs,24-May-23,"$5,229","1,046","$5,000",Bites,,,,
,,Dotty Strutley,USA,Peanut Butter Cubes,17-Mar-22,"$2,919",146,"$1,651",Bites,,,,
,,Gigi Bohling,India,Caramel Stuffed Bars,3-Mar-23,"$6,013",602,"$2,366",Bars,,,,
,,Husein Augar,UK,85% Dark Bars,24-Feb-23,"$1,813",130,$917,Bars,,,,
,,Dotty Strutley,Australia,Smooth Sliky Salty,19-Jan-22,"$2,842",119,$992,Bars,,,,
,,Karlen McCaffrey,USA,Peanut Butter Cubes,20-Dec-22,"$2,429",135,"$1,527",Bites,,,,
,,Oby Sorrel,UK,Almond Choco,10-Jan-23,"$2,814",101,"$1,233",Bars,,,,
,,Husein Augar,India,Choco Coated Almonds,13-Apr-22,"$6,566",730,"$3,212",Bites,,,,
,,Andria Kimpton,New Zealand,Almond Choco,19-Jan-23,"$4,683",196,"$2,393",Bars,,,,
,,Gunar Cockshoot,UK,Smooth Sliky Salty,23-Mar-23,"$7,770",389,"$3,244",Bars,,,,
,,Jehu Rudeforth,USA,Peanut Butter Cubes,23-Jan-23,$525,31,$351,Bites,,,,
,,Brien Boise,Canada,White Choc,30-Mar-23,"$3,969",284,"$2,377",Other,,,,
,,Curtice Advani,New Zealand,Caramel Stuffed Bars,21-Sep-22,"$4,515",411,"$1,615",Bars,,,,
,,Dennison Crosswaite,Australia,Spicy Special Slims,11-May-22,"$13,993",519,"$8,164",Bites,,,,
,,Camilla Castle,India,Baker's Choco Chips,10-Jan-23,"$6,468",462,"$2,435",Bars,,,,
,,Dotty Strutley,New Zealand,Organic Choco Syrup,8-Jun-22,"$6,573",939,"$4,254",Other,,,,
,,Beverie Moffet,USA,Fruit & Nut Bars,2-Mar-22,"$3,486",269,"$1,961",Bars,,,,
,,Kaine Padly,USA,Baker's Choco Chips,25-May-23,"$1,141",64,$337,Bars,,,,
,,Dennison Crosswaite,India,Spicy Special Slims,14-Apr-22,$574,20,$315,Bites,,,,
,,Andria Kimpton,UK,After Nines,27-Apr-23,$175,8,$78,Bites,,,,
,,Dennison Crosswaite,UK,70% Dark Bites,9-Aug-22,$630,30,$319,Bites,,,,
,,Mallorie Waber,UK,Baker's Choco Chips,2-Jun-22,"$2,548",150,$791,Bars,,,,
,,Curtice Advani,India,Fruit & Nut Bars,29-Aug-22,"$4,613",385,"$2,807",Bars,,,,
,,Wilone O'Kielt,Australia,Milk Bars,27-Jun-23,"$1,967",164,$651,Bars,,,,
,,Jan Morforth,India,Almond Choco,23-May-23,"$5,649",218,"$2,662",Bars,,,,
,,Roddy Speechley,Canada,Choco Coated Almonds,6-Jun-23,"$5,026",419,"$1,844",Bites,,,,
,,Husein Augar,Canada,85% Dark Bars,13-Jun-23,$112,12,$85,Bars,,,,
,,Curtice Advani,Australia,Peanut Butter Cubes,20-Jan-22,"$1,645",97,"$1,097",Bites,,,,
,,Jehu Rudeforth,USA,Manuka Honey Choco,6-Feb-23,"$1,946",130,"$1,453",Other,,,,
,,Wilone O'Kielt,USA,White Choc,20-Jun-22,"$8,141",479,"$4,009",Other,,,,
,,Jan Morforth,Australia,Baker's Choco Chips,15-Jun-22,"$3,353",240,"$1,265",Bars,,,,
,,Kaine Padly,Canada,Milk Bars,5-Aug-22,"$2,233",203,$806,Bars,,,,
,,Van Tuxwell,Australia,70% Dark Bites,4-May-22,"$10,192",378,"$4,018",Bites,,,,
,,Rafaelita Blaksland,New Zealand,Caramel Stuffed Bars,23-Nov-22,"$9,275",928,"$3,647",Bars,,,,
,,Dotty Strutley,Australia,Milk Bars,8-Mar-22,"$8,036",536,"$2,128",Bars,,,,
,,Dennison Crosswaite,New Zealand,99% Dark & Pure,26-Jan-22,"$4,403",881,"$1,709",Bars,,,,
,,Dennison Crosswaite,Canada,Eclairs,3-Apr-23,"$1,750",250,"$1,195",Bites,,,,
,,Marney O'Breen,India,White Choc,29-Nov-22,"$1,197",80,$670,Other,,,,
,,Karlen McCaffrey,Canada,After Nines,13-Jun-23,"$2,611",114,"$1,105",Bites,,,,
,,Karlen McCaffrey,New Zealand,99% Dark & Pure,24-Mar-22,"$6,664","1,333","$2,586",Bars,,,,
,,Camilla Castle,India,Caramel Stuffed Bars,26-Apr-23,$700,59,$232,Bars,,,,
,,Jan Morforth,UK,Manuka Honey Choco,13-Feb-23,"$1,729",109,"$1,219",Other,,,,
,,Ches Bonnell,Australia,Raspberry Choco,1-Dec-22,"$5,747",222,"$2,127",Bars,,,,
,,Van Tuxwell,Canada,99% Dark & Pure,2-Jun-22,"$5,299","1,060","$2,056",Bars,,,,
,,Van Tuxwell,New Zealand,White Choc,23-Mar-22,"$8,274",753,"$6,303",Other,,,,
,,Jan Morforth,New Zealand,White Choc,14-Jun-23,"$1,288",81,$678,Other,,,,
,,Mallorie Waber,UK,Almond Choco,19-Jan-23,"$18,193",607,"$7,411",Bars,,,,
,,Barr Faughny,UK,Spicy Special Slims,25-Feb-22,"$8,652",321,"$5,049",Bites,,,,
,,Oby Sorrel,Canada,Fruit & Nut Bars,3-Feb-22,"$8,897",989,"$7,210",Bars,,,,
,,Ches Bonnell,Canada,Orange Choco,17-May-23,"$3,066",118,"$1,490",Bars,,,,
,,Mallorie Waber,India,Fruit & Nut Bars,6-May-22,"$3,500",319,"$2,326",Bars,,,,
,,Barr Faughny,USA,85% Dark Bars,1-Jun-23,"$6,951",696,"$4,907",Bars,,,,
,,Jehu Rudeforth,USA,Raspberry Choco,4-Aug-22,"$9,009",334,"$3,200",Bars,,,,
,,Van Tuxwell,USA,Mint Chip Choco,7-Feb-23,"$6,629",947,"$6,127",Bars,,,,
,,Wilone O'Kielt,Canada,Caramel Stuffed Bars,29-Nov-22,"$7,091",887,"$3,486",Bars,,,,
,,Beverie Moffet,India,Peanut Butter Cubes,27-Dec-22,"$3,052",170,"$1,923",Bites,,,,
,,Karlen McCaffrey,Canada,Eclairs,28-Jan-22,"$12,593","1,575","$7,529",Bites,,,,
,,Mallorie Waber,UK,Organic Choco Syrup,27-Jun-22,"$14,406","2,882","$13,055",Other,,,,
,,Rafaelita Blaksland,Canada,Manuka Honey Choco,25-May-23,"$1,204",64,$716,Other,,,,
,,Barr Faughny,Australia,Almond Choco,3-Jan-22,$987,35,$427,Bars,,,,
,,Jan Morforth,New Zealand,Drinking Coco,7-Apr-23,"$7,077",322,"$4,450",Other,,,,
,,Curtice Advani,New Zealand,Milk Bars,16-May-23,"$7,910",609,"$2,418",Bars,,,,
,,Dotty Strutley,USA,Smooth Sliky Salty,17-May-22,"$3,696",168,"$1,401",Bars,,,,
,,Oby Sorrel,Canada,Spicy Special Slims,8-Jul-22,$448,15,$236,Bites,,,,
,,Brien Boise,India,Orange Choco,30-Nov-22,$924,35,$442,Bars,,,,
,,Rafaelita Blaksland,UK,Spicy Special Slims,24-Mar-23,"$7,966",266,"$4,184",Bites,,,,
,,Husein Augar,India,Mint Chip Choco,1-Sep-22,$189,15,$97,Bars,,,,
,,Wilone O'Kielt,USA,Smooth Sliky Salty,21-Apr-22,$329,15,$125,Bars,,,,
,,Rafaelita Blaksland,Australia,50% Dark Bites,23-May-23,"$1,421",285,$807,Bites,,,,
,,Dotty Strutley,Canada,50% Dark Bites,2-Mar-22,"$10,276","1,028","$2,909",Bites,,,,
,,Beverie Moffet,India,Organic Choco Syrup,26-Jul-22,"$3,444",492,"$2,229",Other,,,,
,,Karlen McCaffrey,USA,50% Dark Bites,17-Aug-22,"$1,001",167,$473,Bites,,,,
,,Andria Kimpton,Canada,Milk Bars,6-May-22,"$9,576",737,"$2,926",Bars,,,,
,,Brien Boise,Canada,Mint Chip Choco,8-Dec-22,$791,61,$395,Bars,,,,
,,Barr Faughny,UK,White Choc,1-May-23,"$1,267",98,$820,Other,,,,
,,Mallorie Waber,USA,Baker's Choco Chips,16-Dec-22,"$5,775",321,"$1,692",Bars,,,,
,,Roddy Speechley,New Zealand,Smooth Sliky Salty,31-May-22,"$9,149",416,"$3,469",Bars,,,,
,,Brien Boise,India,Raspberry Choco,25-Mar-22,"$6,286",225,"$2,156",Bars,,,,
,,Kelci Walkden,Australia,After Nines,7-Oct-22,"$11,515",549,"$5,320",Bites,,,,
,,Gigi Bohling,UK,85% Dark Bars,6-Dec-22,"$4,179",380,"$2,679",Bars,,,,
,,Dotty Strutley,UK,Drinking Coco,10-Jun-22,"$1,428",63,$871,Other,,,,
,,Gigi Bohling,Canada,Eclairs,9-Jun-23,"$1,155",129,$617,Bites,,,,
,,Ches Bonnell,UK,Drinking Coco,1-Jun-23,$903,38,$525,Other,,,,
,,Madelene Upcott,Australia,Organic Choco Syrup,2-Mar-23,"$1,596",266,"$1,205",Other,,,,
,,Mallorie Waber,Canada,Fruit & Nut Bars,19-Jan-23,"$1,631",182,"$1,327",Bars,,,,
,,Brien Boise,Canada,Milk Bars,11-Oct-22,"$2,856",179,$711,Bars,,,,
,,Karlen McCaffrey,New Zealand,Peanut Butter Cubes,12-Jan-22,"$1,925",88,$995,Bites,,,,
,,Barr Faughny,New Zealand,After Nines,15-Mar-22,"$3,416",190,"$1,841",Bites,,,,
,,Mallorie Waber,New Zealand,Spicy Special Slims,7-Apr-22,$308,12,$189,Bites,,,,
,,Curtice Advani,Australia,Raspberry Choco,13-Sep-22,"$7,721",309,"$2,960",Bars,,,,
,,Dennison Crosswaite,USA,Baker's Choco Chips,27-Jun-23,"$17,906","1,378","$7,262",Bars,,,,
,,Mallorie Waber,USA,Smooth Sliky Salty,16-May-23,"$4,893",213,"$1,776",Bars,,,,
,,Gunar Cockshoot,New Zealand,Manuka Honey Choco,26-May-22,"$1,701",114,"$1,275",Other,,,,
,,Van Tuxwell,USA,Fruit & Nut Bars,4-Nov-22,"$12,670","1,810","$13,195",Bars,,,,
,,Kelci Walkden,New Zealand,Organic Choco Syrup,28-Dec-22,"$7,931",794,"$3,597",Other,,,,
,,Madelene Upcott,India,Mint Chip Choco,11-Mar-22,"$3,815",545,"$3,526",Bars,,,,
,,Gigi Bohling,UK,Almond Choco,9-Aug-22,"$2,464",88,"$1,074",Bars,,,,
,,Marney O'Breen,UK,Fruit & Nut Bars,24-May-23,$987,110,$802,Bars,,,,
,,Marney O'Breen,India,99% Dark & Pure,4-Jul-22,"$1,806",362,$702,Bars,,,,
,,Barr Faughny,UK,Manuka Honey Choco,31-May-23,"$14,784",924,"$10,330",Other,,,,
,,Roddy Speechley,Australia,Organic Choco Syrup,11-Feb-22,"$2,765",346,"$1,567",Other,,,,
,,Kelci Walkden,India,Smooth Sliky Salty,10-Jan-22,"$7,532",328,"$2,736",Bars,,,,
,,Madelene Upcott,India,Spicy Special Slims,10-May-22,"$5,397",180,"$2,831",Bites,,,,
,,Dotty Strutley,Canada,Choco Coated Almonds,4-May-22,$448,64,$282,Bites,,,,
,,Jan Morforth,New Zealand,Almond Choco,21-Feb-22,"$1,232",52,$635,Bars,,,,
,,Beverie Moffet,New Zealand,Drinking Coco,3-Jan-22,"$7,952",295,"$4,077",Other,,,,
,,Jan Morforth,New Zealand,Baker's Choco Chips,9-Jan-23,"$9,961",586,"$3,088",Bars,,,,
,,Marney O'Breen,UK,After Nines,26-Aug-22,"$5,796",306,"$2,965",Bites,,,,
,,Oby Sorrel,Australia,Mint Chip Choco,18-Nov-22,"$4,410",401,"$2,594",Bars,,,,
,,Roddy Speechley,India,50% Dark Bites,7-Jul-22,$819,75,$212,Bites,,,,
,,Roddy Speechley,Australia,Manuka Honey Choco,24-Feb-22,"$12,747",671,"$7,502",Other,,,,
,,Wilone O'Kielt,USA,99% Dark & Pure,18-Aug-22,"$2,835",473,$918,Bars,,,,
,,Mallorie Waber,UK,Manuka Honey Choco,9-Aug-22,"$11,011",580,"$6,484",Other,,,,
,,Karlen McCaffrey,Australia,Raspberry Choco,18-Aug-22,"$2,905",97,$929,Bars,,,,
,,Roddy Speechley,USA,99% Dark & Pure,1-Mar-22,"$13,566","2,714","$5,265",Bars,,,,
,,Marney O'Breen,UK,Almond Choco,13-Jun-22,"$5,005",201,"$2,454",Bars,,,,
,,Van Tuxwell,India,Milk Bars,17-Mar-22,"$1,603",124,$492,Bars,,,,
,,Gunar Cockshoot,UK,Spicy Special Slims,20-Feb-23,"$4,725",169,"$2,658",Bites,,,,
,,Wilone O'Kielt,UK,Spicy Special Slims,13-Mar-23,"$1,498",52,$818,Bites,,,,
,,Marney O'Breen,Australia,Eclairs,7-Apr-23,"$1,344",123,$588,Bites,,,,
,,Gigi Bohling,New Zealand,Manuka Honey Choco,23-Jun-22,$938,56,$626,Other,,,,
,,Karlen McCaffrey,UK,White Choc,20-Jun-23,"$1,218",72,$603,Other,,,,
,,Oby Sorrel,Canada,Choco Coated Almonds,22-Apr-22,"$2,898",290,"$1,276",Bites,,,,
,,Beverie Moffet,UK,Organic Choco Syrup,9-Mar-22,"$11,102","1,010","$4,575",Other,,,,
,,Husein Augar,India,Almond Choco,14-Oct-22,"$8,568",330,"$4,029",Bars,,,,
,,Roddy Speechley,India,Smooth Sliky Salty,22-Jul-22,"$1,232",52,$434,Bars,,,,
,,Kaine Padly,USA,Drinking Coco,8-Mar-22,"$8,260",318,"$4,395",Other,,,,
,,Jehu Rudeforth,Canada,Peanut Butter Cubes,3-Mar-23,"$10,248",446,"$5,044",Bites,,,,
,,Andria Kimpton,New Zealand,Choco Coated Almonds,14-Feb-23,$945,119,$524,Bites,,,,
,,Curtice Advani,UK,After Nines,25-May-22,"$5,243",228,"$2,209",Bites,,,,
,,Camilla Castle,Canada,85% Dark Bars,9-Aug-22,"$7,532",754,"$5,316",Bars,,,,
,,Brien Boise,India,Milk Bars,17-Jan-22,"$5,320",484,"$1,921",Bars,,,,
,,Kelci Walkden,USA,Mint Chip Choco,20-Dec-22,"$13,160","1,197","$7,745",Bars,,,,
,,Husein Augar,Canada,Manuka Honey Choco,25-Jan-22,"$4,473",280,"$3,130",Other,,,,
,,Karlen McCaffrey,UK,Manuka Honey Choco,6-Mar-23,"$11,445",881,"$9,850",Other,,,,
,,Rafaelita Blaksland,India,Peanut Butter Cubes,11-Jan-23,"$1,169",65,$735,Bites,,,,
,,Husein Augar,USA,Mint Chip Choco,12-Jan-22,"$4,501",376,"$2,433",Bars,,,,
,,Wilone O'Kielt,Canada,White Choc,31-May-22,"$12,446",958,"$8,018",Other,,,,
,,Karlen McCaffrey,New Zealand,Raspberry Choco,29-Dec-22,"$10,808",349,"$3,343",Bars,,,,
,,Dennison Crosswaite,USA,85% Dark Bars,20-May-22,"$8,757",674,"$4,752",Bars,,,,
,,Jan Morforth,Australia,99% Dark & Pure,9-May-22,"$9,618","1,203","$2,334",Bars,,,,
,,Oby Sorrel,Canada,After Nines,3-Feb-23,"$6,447",281,"$2,723",Bites,,,,
,,Rafaelita Blaksland,Canada,Choco Coated Almonds,28-Nov-22,"$5,817",647,"$2,847",Bites,,,,
,,Wilone O'Kielt,Canada,50% Dark Bites,27-Apr-22,$721,73,$207,Bites,,,,
,,Karlen McCaffrey,New Zealand,Spicy Special Slims,21-Apr-22,$238,9,$142,Bites,,,,
,,Curtice Advani,India,Organic Choco Syrup,6-Dec-22,"$7,231",904,"$4,095",Other,,,,
,,Camilla Castle,USA,Smooth Sliky Salty,25-Jan-22,"$2,821",118,$984,Bars,,,,
,,Beverie Moffet,USA,Drinking Coco,22-Mar-23,"$1,904",74,"$1,023",Other,,,,
,,Brien Boise,Canada,After Nines,11-Jan-22,"$14,994",882,"$8,547",Bites,,,,
,,Husein Augar,Canada,99% Dark & Pure,30-Nov-22,"$10,255","1,026","$1,990",Bars,,,,
,,Barr Faughny,UK,Eclairs,4-Apr-22,"$8,904",891,"$4,259",Bites,,,,
,,Dotty Strutley,New Zealand,99% Dark & Pure,4-Feb-22,$693,99,$192,Bars,,,,
,,Oby Sorrel,Australia,Baker's Choco Chips,8-Nov-22,"$6,160",363,"$1,913",Bars,,,,
,,Gunar Cockshoot,New Zealand,50% Dark Bites,28-Feb-22,"$15,869","3,174","$8,982",Bites,,,,
,,Rafaelita Blaksland,USA,85% Dark Bars,1-Apr-22,"$17,045","1,550","$10,928",Bars,,,,
,,Jan Morforth,Canada,Caramel Stuffed Bars,16-Jan-23,"$8,897",809,"$3,179",Bars,,,,
,,Madelene Upcott,Australia,Spicy Special Slims,15-Mar-23,"$11,683",433,"$6,811",Bites,,,,
,,Oby Sorrel,Australia,Peanut Butter Cubes,15-Apr-22,"$8,960",472,"$5,338",Bites,,,,
,,Kaine Padly,UK,Organic Choco Syrup,24-Aug-22,"$2,436",488,"$2,211",Other,,,,
,,Husein Augar,Canada,Drinking Coco,4-Jan-23,"$5,264",240,"$3,317",Other,,,,
,,Curtice Advani,UK,99% Dark & Pure,25-Jan-22,"$13,902","1,545","$2,997",Bars,,,,
,,Barr Faughny,USA,Raspberry Choco,29-Jul-22,"$1,687",65,$623,Bars,,,,
,,Curtice Advani,Canada,70% Dark Bites,1-Apr-22,"$7,931",331,"$3,519",Bites,,,,
,,Karlen McCaffrey,USA,After Nines,23-Mar-22,"$7,364",434,"$4,205",Bites,,,,
,,Ches Bonnell,USA,99% Dark & Pure,20-Apr-22,"$4,900",545,"$1,057",Bars,,,,
,,Mallorie Waber,UK,Caramel Stuffed Bars,13-Jul-22,"$6,545",595,"$2,338",Bars,,,,
,,Karlen McCaffrey,Australia,Drinking Coco,26-Jan-23,"$6,664",257,"$3,552",Other,,,,
,,Brien Boise,New Zealand,Smooth Sliky Salty,31-May-23,"$2,275",104,$867,Bars,,,,
,,Jehu Rudeforth,UK,White Choc,1-Dec-22,"$15,491",912,"$7,633",Other,,,,
,,Marney O'Breen,Australia,Baker's Choco Chips,4-May-23,"$4,662",311,"$1,639",Bars,,,,
,,Dotty Strutley,USA,Spicy Special Slims,27-Jun-23,"$6,839",245,"$3,854",Bites,,,,
,,Dennison Crosswaite,New Zealand,Almond Choco,10-May-22,"$8,666",347,"$4,237",Bars,,,,
,,Beverie Moffet,Canada,Organic Choco Syrup,18-Apr-22,"$2,016",224,"$1,015",Other,,,,
,,Kaine Padly,India,Drinking Coco,30-May-23,"$7,329",294,"$4,063",Other,,,,
,,Marney O'Breen,Canada,Orange Choco,28-Nov-22,"$1,561",66,$834,Bars,,,,
,,Husein Augar,India,99% Dark & Pure,2-Mar-22,"$1,757",160,$310,Bars,,,,
,,Kaine Padly,New Zealand,Baker's Choco Chips,29-Jul-22,"$8,673",620,"$3,267",Bars,,,,
,,Ches Bonnell,USA,After Nines,30-Jan-23,"$8,015",349,"$3,382",Bites,,,,
,,Barr Faughny,USA,Almond Choco,31-Jan-22,"$1,666",56,$684,Bars,,,,
,,Brien Boise,India,Manuka Honey Choco,13-Apr-23,"$5,635",297,"$3,320",Other,,,,
,,Dennison Crosswaite,India,50% Dark Bites,4-May-22,"$5,859",586,"$1,658",Bites,,,,
,,Kelci Walkden,Australia,Eclairs,5-Dec-22,"$13,195","2,200","$10,516",Bites,,,,
,,Wilone O'Kielt,New Zealand,Organic Choco Syrup,10-Jan-22,"$1,400",280,"$1,268",Other,,,,
,,Dotty Strutley,Australia,Raspberry Choco,26-Jan-23,"$11,361",455,"$4,359",Bars,,,,
,,Gigi Bohling,India,Drinking Coco,26-Oct-22,"$5,642",257,"$3,552",Other,,,,
,,Jehu Rudeforth,India,Almond Choco,4-May-22,"$2,772",93,"$1,136",Bars,,,,
,,Dotty Strutley,New Zealand,Caramel Stuffed Bars,24-Feb-22,"$9,681","1,211","$4,759",Bars,,,,
,,Madelene Upcott,India,Drinking Coco,18-Aug-22,"$3,472",134,"$1,852",Other,,,,
